0.5639722222222222,0.506,0.5654444444444444,0.5060277777777777,0.50424,0.40575,0.2285,0.5557042300821634,0.4597043068441291,0.4824929562598915,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.21378,0.3333333333333333,0.65,0.5166666666666667,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.65,0.5166666666666667,0.48333333333333334,0.4111111111111111
0.5625,0.5061666666666667,0.5639722222222222,0.506,0.50424,0.40575,0.23399999999999999,0.5525211312203254,0.4597043068441291,0.48567605512172946,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.21378,0.3333333333333333,0.65,0.5166666666666667,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.5,0.6666666666666666,0.48333333333333334,0.4111111111111111
0.5618055555555556,0.5069166666666667,0.5625,0.5061666666666667,0.50532,0.40499999999999997,0.2395,0.5541126806512444,0.45652120798229096,0.48408450569081046,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.1941,0.3333333333333333,0.5,0.6666666666666666,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.38333333333333336,0.7833333333333333,0.48333333333333334,0.4111111111111111
0.5603333333333333,0.5072777777777778,0.5618055555555556,0.5069166666666667,0.50532,0.40499999999999997,0.2285,0.5509295817894064,0.45652120798229096,0.48567605512172946,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.1941,0.3333333333333333,0.38333333333333336,0.7833333333333333,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.2,0.9666666666666667,0.48333333333333334,0.4111111111111111
0.5628055555555556,0.5066944444444444,0.5603333333333333,0.5072777777777778,0.4984,0.40549999999999997,0.223,0.5525211312203254,0.45333810912045314,0.48408450569081046,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.17448,0.3333333333333333,0.2,0.9666666666666667,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.18333333333333332,1,0.48333333333333334,0.4111111111111111
0.5703611111111111,0.5058055555555556,0.5628055555555556,0.5066944444444444,0.4984,0.40549999999999997,0.21749999999999997,0.5525211312203254,0.45333810912045314,0.48408450569081046,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.17448,0.3333333333333333,0.18333333333333332,1,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.21666666666666667,0.95,0.48333333333333334,0.4111111111111111
0.5774444444444444,0.5042777777777777,0.5703611111111111,0.5058055555555556,0.49852,0.4025,0.21200000000000002,0.5604788783749202,0.44538036196585856,0.47771830796713466,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.13369999999999999,0.3333333333333333,0.21666666666666667,0.95,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.21666666666666667,0.95,0.48333333333333334,0.4111111111111111
0.5818611111111112,0.5023055555555556,0.5774444444444444,0.5042777777777777,0.49852,0.4025,0.21949999999999997,0.5604788783749202,0.44538036196585856,0.47771830796713466,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.13369999999999999,0.3333333333333333,0.21666666666666667,0.95,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.21666666666666667,0.9666666666666667,0.48333333333333334,0.4111111111111111
0.5858888888888889,0.5009444444444444,0.5818611111111112,0.5023055555555556,0.50048,0.40199999999999997,0.23450000000000001,0.566845076098596,0.4390141642421826,0.47453520910529673,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.11259999999999999,0.3333333333333333,0.21666666666666667,0.9666666666666667,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.21666666666666667,0.95,0.48333333333333334,0.4111111111111111
0.5906111111111111,0.5005000000000001,0.5858888888888889,0.5009444444444444,0.50048,0.40199999999999997,0.2495,0.5652535266676771,0.4390141642421826,0.4761267585362157,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.11259999999999999,0.3333333333333333,0.21666666666666667,0.95,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.25,0.9166666666666666,0.48333333333333334,0.4111111111111111
0.5963333333333334,0.5005277777777778,0.5906111111111111,0.5005000000000001,0.50112,0.40199999999999997,0.2605,0.568436625529515,0.4326479665185066,0.4729436596743778,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.09426000000000001,0.3333333333333333,0.25,0.9166666666666666,0.48333333333333334,0.4111111111111111,0.3333333333333333,0.4,0.7666666666666667,0.5166666666666667,0.4111111111111111
0.6032777777777778,0.501,0.5963333333333334,0.5005277777777778,0.50112,0.40199999999999997,0.266,0.5652535266676771,0.4326479665185066,0.4761267585362157,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.09426000000000001,0.3333333333333333,0.4,0.7666666666666667,0.5166666666666667,0.4111111111111111,0.3333333333333333,0.4666666666666667,0.7166666666666667,0.5333333333333333,0.4111111111111111
0.6084444444444445,0.5014166666666666,0.6032777777777778,0.501,0.49764,0.403,0.2585,0.5700281749604339,0.4230986699329931,0.4761267585362157,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.07422,0.3333333333333333,0.4666666666666667,0.7166666666666667,0.5333333333333333,0.4111111111111111,0.3333333333333333,0.5,0.6666666666666666,0.55,0.4111111111111111
0.6109444444444444,0.50225,0.6084444444444445,0.5014166666666666,0.49764,0.403,0.24900000000000003,0.5652535266676771,0.4230986699329931,0.48090140682897253,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.07422,0.3333333333333333,0.5,0.6666666666666666,0.55,0.4111111111111111,0.3333333333333333,0.5,0.6666666666666666,0.55,0.4111111111111111
0.6124722222222222,0.5038333333333334,0.6109444444444444,0.50225,0.49832,0.40449999999999997,0.2455,0.6002676141478941,0.3849014835909379,0.4761267585362157,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.034,0.3333333333333333,0.5,0.6666666666666666,0.55,0.4111111111111111,0.3333333333333333,0.5166666666666667,0.65,0.5166666666666667,0.4111111111111111
0.6131388888888889,0.5059166666666667,0.6124722222222222,0.5038333333333334,0.49832,0.40449999999999997,0.2455,0.5923098669932993,0.3849014835909379,0.48408450569081046,0.568436625529515,0.5795774715459476,0.5302394391874601,0.5063661977236759,0.5366056369111359,0.034,0.3333333333333333,0.5166666666666667,0.65,0.5166666666666667,0.4111111111111111,0.3333333333333333,0.55,0.6333333333333333,0.5333333333333333,0.4111111111111111
